Date Issued,Project ID,Project Name,Project Developer,Project Type,Protocol Version,ARB Eligible,CORSIA Qualified,Vintage,"Issuance 
Year",Total Credits Issued,Credits Issued to Project,Credits Issued to Buffer Pool,Credits Transferred to Buffer Pool,Project Site Location,Project Site State,Project Site Country,Methodology /Protocol Version,Verified Removal,Additional Certifications/SDGs,Verifier,Project Website,ACR Issuance Data,Updated 11-1-23,Total Credits Issued: ,233479712
2020-10-27,ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,California Department of Water Resources,Wetland Restoration,Version 1.0,No,No,2017,2020,11233,9885,1348,0,Western Sacramento San-Joaquin Detla,CALIFORNIA,US,Restoration of California Deltaic and Coastal Wetlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),na,,,,
2020-10-27,ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,California Department of Water Resources,Wetland Restoration,Version 1.0,No,No,2016,2020,12171,10710,1461,0,Western Sacramento San-Joaquin Detla,CALIFORNIA,US,Restoration of California Deltaic and Coastal Wetlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),na,,,,
2020-10-27,ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,California Department of Water Resources,Wetland Restoration,Version 1.0,No,No,2015,2020,13713,12067,1646,0,Western Sacramento San-Joaquin Detla,CALIFORNIA,US,Restoration of California Deltaic and Coastal Wetlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),na,,,,
2020-10-27,ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,California Department of Water Resources,Wetland Restoration,Version 1.0,No,No,2014,2020,5316,4678,638,0,Western Sacramento San-Joaquin Detla,CALIFORNIA,US,Restoration of California Deltaic and Coastal Wetlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),na,,,,
2020-10-27,ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,California Department of Water Resources,Wetland Restoration,Version 1.0,No,No,2012,2020,683,601,82,0,Western Sacramento San-Joaquin Detla,CALIFORNIA,US,Restoration of California Deltaic and Coastal Wetlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),na,,,,
2020-10-27,ACR410,Restoring Wetlands on California Department of Water Resources-Owned Areas of Twitchell and Sherman Islands,California Department of Water Resources,Wetland Restoration,Version 1.0,No,No,2011,2020,170,150,20,0,Western Sacramento San-Joaquin Detla,CALIFORNIA,US,Restoration of California Deltaic and Coastal Wetlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),na,,,,
2020-10-29,ACR272,Bear Creek Watershed Forest Carbon Project,City of Astoria,Forest Carbon,Version 1.0,No,No,2020,2020,113496,113496,0,18160,10 miles southeast of the city of Astoria,OREGON,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","S&A Carbon, LLC",,,,,
2020-10-29,ACR542,Orient 6 Abandoned Mine Methane Recovery Project,Keyrock Environment LLC,Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2020,2020,10532,10532,0,0,Waltonville,ILLINOIS,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action","SES, Inc.",,,,,
2020-10-29,ACR577,Tradewater ODS 35,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2020,2020,80326,80326,0,0,East Liverpool,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",,,,,
2020-11-16,ACR374,Anew - Shafer-Tuuk Forestry Project,Blue Source,Forest Carbon,Version 1.2,No,No,2020,2020,15590,15590,0,2494,"White County, Tennessee",TENNESSEE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2020-11-16,ACR374,Anew - Shafer-Tuuk Forestry Project,Blue Source,Forest Carbon,Version 1.2,No,No,2019,2020,48522,48522,0,7764,"White County, Tennessee",TENNESSEE,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land",SCS Global Services (Scientific Certification Systems),,,,,
2020-11-16,ACR537,Wabash Abandoned Mine Methane Recovery Project,Keyrock Environment LLC,Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2020,2020,48826,48826,0,0,Mt. Carmel,ILLINOIS,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action","SES, Inc.",,,,,
2020-11-18,ACR552,Foam Blowing Agent Project 002E,297,Industrial Process Emissions,Version 2.0,No,Yes,2019,2020,105885,105885,0,0,Rockford,MINNESOTA,US,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",,,,,
2020-11-19,ACR557,Hudson Tech HFC Reclamation Project 2020-1,Hudson Technologies Company,Industrial Process Emissions,Version 1.1,No,Yes,2019,2020,189916,189916,0,0,Champaign,ILLINOIS,US,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants",,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",SCS Global Services (Scientific Certification Systems),www.hudsontech.com,,,,
2020-11-20,ACR382,Re-Refining of Used Transformer Oil,"Environmental Management of KC, LLC",Industrial Process Emissions,Version 1.0,No,No,2020,2020,23501,23501,0,0,"Kansas City, KS",KANSAS,US,Reduction in Emissions from the Recycling of Transformer Oil,,"09: Industry, Innovation and Infrastructure;13: Climate Action","First Environment, Inc.",http://www.emiofkc.com/,,,,
2020-11-20,ACR382,Re-Refining of Used Transformer Oil,"Environmental Management of KC, LLC",Industrial Process Emissions,Version 1.0,No,No,2019,2020,31530,31530,0,0,"Kansas City, KS",KANSAS,US,Reduction in Emissions from the Recycling of Transformer Oil,,"09: Industry, Innovation and Infrastructure;13: Climate Action","First Environment, Inc.",http://www.emiofkc.com/,,,,
2020-11-20,ACR382,Re-Refining of Used Transformer Oil,"Environmental Management of KC, LLC",Industrial Process Emissions,Version 1.0,No,No,2018,2020,12439,12439,0,0,"Kansas City, KS",KANSAS,US,Reduction in Emissions from the Recycling of Transformer Oil,,"09: Industry, Innovation and Infrastructure;13: Climate Action","First Environment, Inc.",http://www.emiofkc.com/,,,,
2020-11-23,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.1,No,No,2019,2020,210491,168392,42099,0,70mile radius of Grand Rapids,MINNESOTA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","S&A Carbon, LLC",,,,,
2020-11-23,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.1,No,No,2018,2020,158879,127103,31776,0,70mile radius of Grand Rapids,MINNESOTA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","S&A Carbon, LLC",,,,,
2020-11-24,ACR279,Cumberland Forest - Lonesome Pine Improved Forest Management Project,The Nature Conservancy,Forest Carbon,2014-11-14 00:00:00,Yes,No,2020,2020,50666,40938,9728,0,Wise,VIRGINIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,Ruby Canyon Environment,,,,,
2020-11-24,ACR556,Foam Blowing Agent Project 005,297,Industrial Process Emissions,Version 2.0,No,Yes,2019,2020,529192,529192,0,0,Winchester,VIRGINIA,US,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",,,,,
2020-12-01,ACR355,Greenwood Dairy Anaerobic Digester,"3Degrees Group, Inc.",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2020,2020,7320,7320,0,0,"Canton, New York",NEW YORK,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","First Environment of California, Inc.",,,,,
2020-12-05,ACR280,Blue Source - Marmet Improved Forest Management Project,Blue Source,Forest Carbon,2014-11-14 00:00:00,Yes,No,2020,2020,22277,17991,4286,0,Logan,WEST VIRGINIA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,Ruby Canyon Environment,,,,,
2020-12-05,ACR324,Finite Carbon - Sealaska Native Alaskan IFM,Sealaska Corporation,Forest Carbon,2015-06-25 00:00:00,Yes,No,2019,2020,391478,357365,34113,0,Southeast Alaska,ALASKA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,SCS Global Services (Scientific Certification Systems),,,,,
2020-12-10,ACR411,Steuben County Bath Landfill GHG Offset Project,"Steuben County DPW, Solid Waste Division",Landfill Gas Capture & Combustion,Version 1.0,No,No,2019,2020,50086,50086,0,0,"The project is located in a rural area on 5642 Turnpike Road in the Town of Bath, New York in Steuben County.",NEW YORK,US,Landfill Gas Destruction and Beneficial Use Projects,,"03: Good Health and Well-Being;07: Affordable and Clean Energy;08: Decent Work and Economic Growth;09: Industry, Innovation and Infrastructure;11: Sustainable Cities and Communities;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",www.steubencony.org,,,,
2020-12-10,ACR582,Hudson Tech 2020-4,Hudson Technologies Company,Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2020,2020,56334,56334,0,0,Bowling Green,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",www.hudsontech.com,,,,
2020-12-16,ACR427,The Nature Conservancy - Upper St. John Forest IFM Project,The Nature Conservancy,Forest Carbon,2015-06-25 00:00:00,Yes,No,2019,2020,171758,141549,30209,0,Somerset and Aroostook Counties,MAINE,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2020-12-16,ACR589,Tradewater ODS 36,"Tradewater, LLC",Ozone Depleting Substances,2014-11-14 00:00:00,Yes,No,2020,2020,133145,133145,0,0,East Liverpool,OHIO,US,ARB Compliance Offset Protocol: Destruction of U.S. Ozone Depleting Substances Banks,,"09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","SES, Inc.",,,,,
2020-12-17,ACR269,Green Assets - HMWCF-II Avoided Conversion Project,169,Forest Carbon,2014-11-14 00:00:00,Yes,No,2020,2020,386197,343195,43002,0,Crestview,FLORIDA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2020-12-18,ACR190,Big Sky Dairy,"Camco Offsets I, LLC",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2020,2020,29681,29681,0,0,"Gooding, ID",IDAHO,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","Agri-Waste Technology, Inc.",,,,,
2020-12-18,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.1,No,No,2020,2020,262969,210375,52594,0,70mile radius of Grand Rapids,MINNESOTA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","S&A Carbon, LLC",,,,,
2020-12-18,ACR212,UPM Blandin Native American Hardwoods Conservation & Carbon Sequestration Project,245,Forest Carbon,Version 1.1,No,No,2019,2020,197542,158033,39509,0,70mile radius of Grand Rapids,MINNESOTA,US,Improved Forest Management (IFM) on Non-Federal U.S. Forestlands,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;13: Climate Action;15: Life on Land","S&A Carbon, LLC",,,,,
2020-12-18,ACR273,Green Diamond Resource Company Klamath East IFM,277,Forest Carbon,2014-11-14 00:00:00,Yes,No,2020,2020,165335,135339,29996,0,Proximity of Klamath Falls,OREGON,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2020-12-21,ACR573,A-Gas V1,A-Gas US Inc.,Industrial Process Emissions,Version 1.1,No,Yes,2019,2020,76535,76535,0,0,"Wood County, Bowling Green, Ohio",OHIO,US,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants",,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,www.agasamericas.com,,,,
2020-12-21,ACR573,A-Gas V1,A-Gas US Inc.,Industrial Process Emissions,Version 1.1,No,Yes,2018,2020,7167,7167,0,0,"Wood County, Bowling Green, Ohio",OHIO,US,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants",,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,www.agasamericas.com,,,,
2020-12-21,ACR583,A-Gas V2,A-Gas US Inc.,Industrial Process Emissions,Version 1.1,No,Yes,2020,2020,21863,21863,0,0,"Wood County, Bowling Green, Ohio",OHIO,US,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants",,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,www.agasamericas.com,,,,
2020-12-21,ACR583,A-Gas V2,A-Gas US Inc.,Industrial Process Emissions,Version 1.1,No,Yes,2019,2020,1182,1182,0,0,"Wood County, Bowling Green, Ohio",OHIO,US,"Certified Reclaimed HFC Refrigerants, Propellants, and Fire Suppressants",,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,www.agasamericas.com,,,,
2020-12-23,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2020,2020,17381,17381,0,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,Reduction in Emissions from the Recycling of Transformer Oil,,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,www.hydrodec.com,,,,
2020-12-23,ACR223,Transformer Oil Reclamation Project,253,Industrial Process Emissions,Version 1.0,No,No,2019,2020,8153,8153,0,0,"2021 Steinway Blvd S.E, Canton, OH",OHIO,US,Reduction in Emissions from the Recycling of Transformer Oil,,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",Ruby Canyon Environment,www.hydrodec.com,,,,
2021-01-05,ACR265,Green Assets - Lukens Avoided Conversion Project,169,Forest Carbon,2014-11-14 00:00:00,Yes,No,2020,2021,20650,18351,2299,0,Lukens Island,NORTH CAROLINA,US,ARB Compliance Offset Protocol: U.S. Forest Projects,,06: Clean Water and Sanitation;13: Climate Action;15: Life on Land,"S&A Carbon, LLC",,,,,
2021-01-05,ACR551,Foam Blowing Agent Project 001L,297,Industrial Process Emissions,Version 2.0,No,Yes,2019,2021,87801,87801,0,0,Earth City,MISSOURI,US,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",,,,,
2021-01-05,ACR591,Spray Foam Alpha,"1st Climate Solutions DBA Brian R. Anderson, Inc.",Industrial Process Emissions,Version 2.0,No,Yes,2019,2021,57243,57243,0,0,Mesa,ARIZONA,US,Transition to Advanced Formulation Blowing Agents in Foam Manufacturing and Use,,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action","First Environment, Inc.",,,,,
2021-01-12,ACR540,Pinnacle Mine Methane Incineration Project,Keyrock Environment LLC,Coal Mine Methane,2014-04-25 00:00:00,Yes,No,2020,2021,15657,15657,0,0,Pineville,WEST VIRGINIA,US,ARB Compliance Offset Protocol: Mine Methane Capture Projects,,"09: Industry, Innovation and Infrastructure;13: Climate Action",Dillon Consulting Limited,,,,,
2021-01-15,ACR390,Clean Fuel Partners Dane County Biodigester,"3Degrees Group, Inc.",Livestock Waste Management,2014-11-14 00:00:00,Yes,No,2020,2021,13605,13605,0,0,"6321 Cuba Valley Road, Dane County",WISCONSIN,US,ARB Compliance Offset Protocol: Capturing and Destroying Methane from Manure Management Systems,,"02: Zero Hunger;09: Industry, Innovation and Infrastructure;13: Climate Action","Agri-Waste Technology, Inc.",,,,,
