Project ID,Project Name,Project Developer,Project Type,Project Site State,Project Site Country,Additional Certification(s),Vintage,Deposit Date,Offset Credits Deposited,Offset Credits Released,Offset Credits Retired,Offset Credits Canceled,Offset Credits Canceled for ARB,Buffer Pool Balance,Year Effective,CAR Buffer Data,Updated 11-1-23,Total Buffer Pool:,782813
CAR1350,El Ocote - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-03-09,60,0,0,0,0,60,2021,,,,
CAR1350,El Ocote - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-03-09,35,0,0,0,0,35,2021,,,,
CAR1351,Sangre de Cristo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-11-01,7,0,0,0,0,7,2022,,,,
CAR1351,Sangre de Cristo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,12,0,0,0,0,12,2021,,,,
CAR1351,Sangre de Cristo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-11-01,12,0,0,0,0,12,2022,,,,
CAR1351,Sangre de Cristo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,33,0,0,0,0,33,2021,,,,
CAR1351,Sangre de Cristo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,19,0,0,0,0,19,2021,,,,
CAR1352,Xahuayalulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,68,0,0,0,0,68,2022,,,,
CAR1352,Xahuayalulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,113,0,0,0,0,113,2022,,,,
CAR1352,Xahuayalulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,67,0,0,0,0,67,2021,,,,
CAR1352,Xahuayalulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,172,0,0,0,0,172,2021,,,,
CAR1352,Xahuayalulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,101,0,0,0,0,101,2021,,,,
CAR1353,Hueyapan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,11,0,0,0,0,11,2022,,,,
CAR1353,Hueyapan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-03-09,18,0,0,0,0,18,2021,,,,
CAR1353,Hueyapan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,18,0,0,0,0,18,2022,,,,
CAR1353,Hueyapan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-03-09,45,0,0,0,0,45,2021,,,,
CAR1353,Hueyapan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-03-09,27,0,0,0,0,27,2021,,,,
CAR1354,Las Puentes y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,69,0,0,0,0,69,2022,,,,
CAR1354,Las Puentes y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,63,0,0,0,0,63,2021,,,,
CAR1354,Las Puentes y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,114,0,0,0,0,114,2022,,,,
CAR1354,Las Puentes y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,157,0,0,0,0,157,2021,,,,
CAR1354,Las Puentes y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,91,0,0,0,0,91,2021,,,,
CAR1355,La Estancia - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,19,0,0,0,0,19,2022,,,,
CAR1355,La Estancia - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,20,0,0,0,0,20,2021,,,,
CAR1355,La Estancia - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,31,0,0,0,0,31,2022,,,,
CAR1355,La Estancia - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,52,0,0,0,0,52,2021,,,,
CAR1355,La Estancia - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,31,0,0,0,0,31,2021,,,,
CAR1356,El Ventorrillo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,21,0,0,0,0,21,2022,,,,
CAR1356,El Ventorrillo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,35,0,0,0,0,35,2022,,,,
CAR1356,El Ventorrillo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,20,0,0,0,0,20,2021,,,,
CAR1356,El Ventorrillo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,50,0,0,0,0,50,2021,,,,
CAR1356,El Ventorrillo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,29,0,0,0,0,29,2021,,,,
CAR1357,San Lorenzo Sayula - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,37,0,0,0,0,37,2022,,,,
CAR1357,San Lorenzo Sayula - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-04,29,0,0,0,0,29,2021,,,,
CAR1357,San Lorenzo Sayula - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,61,0,0,0,0,61,2022,,,,
CAR1357,San Lorenzo Sayula - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-04,76,0,0,0,0,76,2021,,,,
CAR1357,San Lorenzo Sayula - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-04,44,0,0,0,0,44,2021,,,,
CAR1358,Sabanetas - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,16,0,0,0,0,16,2022,,,,
CAR1358,Sabanetas - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,27,0,0,0,0,27,2022,,,,
CAR1358,Sabanetas - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-04,13,0,0,0,0,13,2021,,,,
CAR1358,Sabanetas - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-04,35,0,0,0,0,35,2021,,,,
CAR1358,Sabanetas - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-04,21,0,0,0,0,21,2021,,,,
CAR1359,Tecocomulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,13,0,0,0,0,13,2022,,,,
CAR1359,Tecocomulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,16,0,0,0,0,16,2021,,,,
CAR1359,Tecocomulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,23,0,0,0,0,23,2022,,,,
CAR1359,Tecocomulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,40,0,0,0,0,40,2021,,,,
CAR1359,Tecocomulco - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,23,0,0,0,0,23,2021,,,,
CAR1360,Emiliano Zapata - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,12,0,0,0,0,12,2022,,,,
CAR1360,Emiliano Zapata - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,20,0,0,0,0,20,2022,,,,
CAR1360,Emiliano Zapata - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-04,21,0,0,0,0,21,2021,,,,
CAR1360,Emiliano Zapata - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-04,53,0,0,0,0,53,2021,,,,
CAR1360,Emiliano Zapata - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-04,31,0,0,0,0,31,2021,,,,
CAR1361,Los Romeros - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,28,0,0,0,0,28,2022,,,,
CAR1361,Los Romeros - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-03-09,37,0,0,0,0,37,2021,,,,
CAR1361,Los Romeros - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,48,0,0,0,0,48,2022,,,,
CAR1361,Los Romeros - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-03-09,96,0,0,0,0,96,2021,,,,
CAR1361,Los Romeros - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-03-09,56,0,0,0,0,56,2021,,,,
CAR1362,San Pedro Huixotitla - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,50,0,0,0,0,50,2022,,,,
CAR1362,San Pedro Huixotitla - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,54,0,0,0,0,54,2021,,,,
CAR1362,San Pedro Huixotitla - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,83,0,0,0,0,83,2022,,,,
CAR1362,San Pedro Huixotitla - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,137,0,0,0,0,137,2021,,,,
CAR1362,San Pedro Huixotitla - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,82,0,0,0,0,82,2021,,,,
CAR1363,Puentecillas y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,25,0,0,0,0,25,2022,,,,
CAR1363,Puentecillas y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,41,0,0,0,0,41,2021,,,,
CAR1363,Puentecillas y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,41,0,0,0,0,41,2022,,,,
CAR1363,Puentecillas y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,107,0,0,0,0,107,2021,,,,
CAR1363,Puentecillas y Anexos - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,62,0,0,0,0,62,2021,,,,
CAR1364,Alhuajoyucan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,19,0,0,0,0,19,2022,,,,
CAR1364,Alhuajoyucan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,33,0,0,0,0,33,2022,,,,
CAR1364,Alhuajoyucan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,12,0,0,0,0,12,2021,,,,
CAR1364,Alhuajoyucan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,31,0,0,0,0,31,2021,,,,
CAR1364,Alhuajoyucan - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,18,0,0,0,0,18,2021,,,,
CAR1366,Ixtula y Sembo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2021,2022-07-08,5,0,0,0,0,5,2022,,,,
CAR1366,Ixtula y Sembo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2021-02-25,12,0,0,0,0,12,2021,,,,
CAR1366,Ixtula y Sembo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2020,2022-07-08,9,0,0,0,0,9,2022,,,,
CAR1366,Ixtula y Sembo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2019,2021-02-25,32,0,0,0,0,32,2021,,,,
CAR1366,Ixtula y Sembo - ASRTulancingo,"ASOCIACIÓN DE SILVICULTORES DE LA REGIÓN FORESTAL PACHUCA Y TULANCINGO, A.C.",Forestry - MX,HG,MX,,2018,2021-02-25,18,0,0,0,0,18,2021,,,,
CAR1375,Carbono Otomí La Florida,Bioforestal Innovación Sustentable S.C.,Forestry - MX,HG,MX,,2020,2021-02-05,104,0,0,0,0,104,2021,,,,
CAR1375,Carbono Otomí La Florida,Bioforestal Innovación Sustentable S.C.,Forestry - MX,HG,MX,,2019,2021-02-05,76,0,0,0,0,76,2021,,,,
CAR1375,Carbono Otomí La Florida,Bioforestal Innovación Sustentable S.C.,Forestry - MX,HG,MX,,2019,2021-02-05,102,0,0,0,0,102,2021,,,,
CAR1375,Carbono Otomí La Florida,Bioforestal Innovación Sustentable S.C.,Forestry - MX,HG,MX,,2018,2021-02-05,62,0,0,0,0,62,2021,,,,
CAR1377,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,Yaax Carbon,Forestry - MX,EM,MX,,2021,2023-06-26,313,0,0,0,0,313,2023,,,,
CAR1377,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,Yaax Carbon,Forestry - MX,EM,MX,,2020,2023-06-16,401,0,0,0,0,401,2023,,,,
CAR1377,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,Yaax Carbon,Forestry - MX,EM,MX,,2020,2023-06-26,96,0,0,0,0,96,2023,,,,
CAR1377,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,Municipio de Toluca/Dirección General de Medio Ambiente del H. Ayuntamiento de Toluca,Forestry - MX,EM,MX,,2019,2020-07-14,158,0,0,0,0,158,2020,,,,
CAR1377,Proyecto de Captura de Carbono Forestal en Bienes Comunales de Santiago Tlacotepec,Yaax Carbon,Forestry - MX,EM,MX,,2019,2023-06-16,123,0,0,0,0,123,2023,,,,
CAR1387,San Jerónimo ZacapexCO2 - Ejido,Alberto Ramirez,Forestry - MX,EM,MX,,2021,2022-05-27,764,0,0,0,0,764,2022,,,,
CAR1387,San Jerónimo ZacapexCO2 - Ejido,Alberto Ramirez,Forestry - MX,EM,MX,,2020,2022-05-27,721,0,0,0,0,721,2022,,,,
CAR1387,San Jerónimo ZacapexCO2 - Ejido,Alberto Ramirez,Forestry - MX,EM,MX,,2020,2022-05-27,240,0,0,0,0,240,2022,,,,
CAR1387,San Jerónimo ZacapexCO2 - Ejido,Alberto Ramirez,Forestry - MX,EM,MX,,2019,2020-09-01,263,0,0,0,0,263,2020,,,,
CAR1387,San Jerónimo ZacapexCO2 - Ejido,Alberto Ramirez,Forestry - MX,EM,MX,,2019,2022-05-27,225,0,0,0,0,225,2022,,,,
CAR1387,San Jerónimo ZacapexCO2 - Ejido,Alberto Ramirez,Forestry - MX,EM,MX,,2018,2020-09-01,620,0,0,0,0,620,2020,,,,
CAR1388,San Jerónimo ZacapexCO2 - Bienes Comunales,Alberto Ramirez,Forestry - MX,EM,MX,,2021,2022-05-27,350,0,0,0,0,350,2022,,,,
CAR1388,San Jerónimo ZacapexCO2 - Bienes Comunales,Alberto Ramirez,Forestry - MX,EM,MX,,2020,2022-05-27,924,0,0,0,0,924,2022,,,,
CAR1388,San Jerónimo ZacapexCO2 - Bienes Comunales,Alberto Ramirez,Forestry - MX,EM,MX,,2020,2022-05-27,331,0,0,0,0,331,2022,,,,
CAR1388,San Jerónimo ZacapexCO2 - Bienes Comunales,Alberto Ramirez,Forestry - MX,EM,MX,,2019,2020-09-01,332,0,0,0,0,332,2020,,,,
CAR1388,San Jerónimo ZacapexCO2 - Bienes Comunales,Alberto Ramirez,Forestry - MX,EM,MX,,2019,2022-05-27,866,0,0,0,0,866,2022,,,,
CAR1388,San Jerónimo ZacapexCO2 - Bienes Comunales,Alberto Ramirez,Forestry - MX,EM,MX,,2018,2020-09-01,782,0,0,0,0,782,2020,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2022,2023-08-03,17520,0,0,0,0,17520,2023,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2021,2022-08-10,959,0,0,0,0,959,2022,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2021,2023-08-03,1573,0,0,0,0,1573,2023,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2020,2022-01-21,1504,0,0,0,0,1504,2022,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2020,2022-08-10,86,0,0,0,0,86,2022,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2019,2022-01-21,134,0,0,0,0,134,2022,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2019,2020-09-01,701,0,0,0,0,701,2020,,,,
CAR1392,Ejido forestal Los Bancos,ALVARO RENE RIVERA JARAMILLO,Forestry - MX,DG,MX,,2018,2020-09-01,63,0,0,0,0,63,2020,,,,
CAR1398,Veseth and Veseth Ranch,The Climate Trust,Avoided Grassland Conversion,MT,US,,2021,2023-03-10,132,0,0,0,0,132,2023,,,,
CAR1398,Veseth and Veseth Ranch,The Climate Trust,Avoided Grassland Conversion,MT,US,,2020,2023-03-10,108,0,0,0,0,108,2023,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-31,11,0,0,0,0,11,2023,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-31,316,0,0,0,0,316,2023,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2022-07-21,22,0,0,0,0,22,2022,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2021-04-05,17,0,0,0,0,17,2021,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2021,2022-07-21,612,0,0,0,0,612,2022,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-04-05,16,0,0,0,0,16,2021,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2020,2021-04-05,471,0,0,0,0,471,2021,,,,
CAR1399,"Carbono, Agua y Biodiversidad Indígena La Trinidad",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2019,2021-04-05,395,0,0,0,0,395,2021,,,,
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2023,2023-08-31,19,0,0,0,0,19,2023,,,,
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2022-07-21,74,0,0,0,0,74,2022,,,,
CAR1411,"Carbono, Agua y Biodiversidad Indígena Xiacuí",INTEGRADORA DE COMUNIDADES INDIGENAS Y CAMPESINAS DE OAXACA AC,Forestry - MX,OA,MX,,2022,2023-08-31,513,0,0,0,0,513,2023,,,,
